31777,United Kingdom,25-29,Male,Developer; Programmer,Full-stack web developer,Full-stack web developer,8,35000,Android; Java; JavaScript; PHP; SQL; SQL Server,Android; C++; Java; JavaScript; PHP; SQL; SQL Server,Other (please specify),Employed full-time,Software Products,5-9 employees,0,I love my job,Multiple times a day,Cats,Star Trek,Agree somewhat,Disagree somewhat,Unrealistic expectations; Changing requirements; Unspecific requirements
31778,Poland,< 20,Male,Developer; Programmer,Desktop developer,Desktop developer,1.5,,Arduino / Raspberry Pi; C; C++; C#; JavaScript; PHP; SQL,C; C#,No,I'm a student,,,,,A couple times a week,Dogs,,Agree somewhat,Disagree completely,
31779,Denmark,30-34,Male,Developer,Back-end web developer,Back-end web developer,8,105000,"Android; C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; MongoDB; SQL; SQL Server","Android; AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; MongoDB; Node.js; Python; SQL; SQL Server; Windows Phone; WordPress",No,Employed full-time,Software Products,20-99 employees,0,I'm somewhat satisfied with my job,Once a day,Dogs,Star Wars,Agree completely,Disagree completely,Fragile code base; Interacting with stupid people; Poor infrastructure or equipment
31780,Belgium,40-49,Male,Developer; Programmer; Sr. Developer,Back-end web developer,Back-end web developer,13,35000,C#; SQL; SQL Server; Visual Basic,AngularJS; C#; PHP; SQL; SQL Server,No,Employed full-time,Software Products,1-4 employees,0,I don't have a job,A couple times a week,Cats,Star Trek,Agree completely,Agree completely,Unrealistic expectations; Poor documentation; Changing requirements
31781,Bahamas,40-49,Male,Programmer,Mobile developer - iOS,"Mobile Dev (Android, iOS, WP & Multi-Platform)",13,,Objective-C,,Yes,Self-employed,Gaming,I am not part of a company,0,I love my job,I never check-in or commit code,Dogs,,Agree somewhat,Disagree completely,Unrealistic expectations; Poor documentation; Changing requirements
31782,Sweden,30-34,Male,Developer; Engineer; Programmer; Sr. Developer,Mobile developer - Android,"Mobile Dev (Android, iOS, WP & Multi-Platform)",8,,Android; Java,Android; Arduino / Raspberry Pi; C#; Java; SQL; SQL Server; Swift,No,Employed full-time,Automotive,20-99 employees,0,I'm somewhat satisfied with my job,Once a day,Dogs,Star Wars,Agree somewhat,Disagree completely,Unrealistic expectations; Poor documentation; Corporate policies; Outdated technologies; Changing requirements; Unspecific requirements
31783,Germany,20-24,Male,Developer; Programmer; Manager,Embedded application developer,Embedded application developer,1.5,,C; C++; C#; Java; Python,Android; Arduino / Raspberry Pi; C; C++; C#; Java; Python,No,I'm a student,,,,,A couple times a week,Cats,Star Wars,Agree somewhat,Disagree completely,Changing requirements; Unspecific requirements; Limited resources
31786,,25-29,Female,Engineer,Graphics programmer,Graphics programmer,3.5,25000,Matlab,C; C++; MATLAB; R,Yes,I'm a student,,,,,Once a day,Dogs,Star Wars,Agree completely,Neutral,Unrealistic expectations; Limited resources; Trying to be nice
31787,United States,40-49,Male,Hacker,"Executive (VP of Eng., CTO, CIO, etc.)","Executive (VP of Eng., CTO, CIO, etc.)",13,85000,Arduino / Raspberry Pi; JavaScript; Node.js; WordPress,Arduino / Raspberry Pi; JavaScript; Node.js; WordPress,No,Employed full-time,Consulting,1-4 employees,"I am not on a ""team""",I'm somewhat satisfied with my job,A couple times a week,Dogs,Star Wars,Agree somewhat,Agree somewhat,Corporate policies; Outdated technologies; Trying to be nice
31790,Slovakia,20-24,Male,Developer; Programmer; Guru,Desktop developer,Desktop developer,3.5,5000,Android; C#; Java; SQL; SQL Server,Android; C#; Haskell; Java; MongoDB; Node.js; Python; SQL; SQL Server,Yes,Employed part-time,Consumer Products,5-9 employees,0,I'm somewhat satisfied with my job,Once a day,Dogs,Star Wars; Star Trek,Agree somewhat,Disagree completely,Inefficient development processes; Interacting with stupid people; Unspecific requirements
31792,United States,25-29,Female,Developer; Engineer; Programmer; Rockstar; Ninja; Full-stack Developer; Hacker,System administrator,System administrator,8,85000,Android; AngularJS; C#; Matlab; Node.js; Python; Ruby,Android; Node.js; Python; Swift,Yes,Employed full-time,Software Products,,,,Multiple times a day,Cats,Star Trek,Agree somewhat,Agree completely,Unrealistic expectations; Outdated technologies; Changing requirements
31793,Turkey,25-29,Male,Developer; Engineer; Programmer; Full-stack Developer; Full Stack Overflow Developer,Full-stack web developer,Full-stack web developer,3.5,15000,Android; C#; Java; JavaScript; MongoDB; Node.js; Python; Redis; SQL,Android; C#; iOS; Java; JavaScript; MongoDB; Node.js; PHP; Python; SQL; SQL Server; Swift; WordPress,Other (please specify),Employed full-time,Telecommunications,"1,000-4,999 employees",7,I'm somewhat satisfied with my job,,,,,,
31795,United States,30-34,Male,Developer; Engineer; Programmer; Sr. Developer; Ninja; Full Stack Overflow Developer; Hacker,Embedded application developer,Embedded application developer,8,175000,Android; C; C++; Java; Python,Android; Arduino / Raspberry Pi; C; C++; Go; Python; Rust,Yes,Employed full-time,Consumer Products,100-499 employees,1,I'm somewhat satisfied with my job,Multiple times a day,Other (please specify),Star Wars,,Agree somewhat,Fragile code base; Poor scheduling; Limited resources
31796,Poland,30-34,Male,Developer; Programmer; Full-stack Developer,Full-stack web developer,Full-stack web developer,8,35000,AngularJS; C#; Clojure; ReactJS,Clojure; Haskell; ReactJS,Yes,,Other (please specify),10-19 employees,4,I love my job,Multiple times a day,Dogs,,Agree somewhat,Disagree completely,Inefficient development processes; Fragile code base; Unrealistic expectations; Corporate policies; Outdated technologies; Non-technical management; Interacting with non-technical people; Poor infrastructure or equipment; Unspecific requirements
31797,United States,40-49,Male,Programmer,Desktop developer,Desktop developer,13,105000,C; Java,Android; C#; JavaScript,No,Employed full-time,Aerospace,"10,000+ employees",5,I'm somewhat dissatisfied with my job,Multiple times a day,Dogs,,Agree somewhat,Disagree completely,Inefficient development processes; Corporate policies; Outdated technologies
31798,Morocco,25-29,Male,Developer; Programmer; Sr. Developer,Back-end web developer,Back-end web developer,3.5,25000,LAMP; PHP; Python,Python; Redis,Yes,Unemployed,,,,,A couple times a week,Cats,Star Wars,Agree completely,Agree completely,Poor team dynamics; Fragile code base; Poor documentation
31801,Colombia,20-24,Male,Developer; Engineer; Programmer; Sr. Developer; Rockstar; Full-stack Developer; Full Stack Overflow Developer,Mobile developer,"Mobile Dev (Android, iOS, WP & Multi-Platform)",3.5,5000,"Android; AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); iOS; Java; JavaScript; Node.js; SQL; SQL Server; Swift","Android; AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); iOS; Java; JavaScript; MongoDB; Node.js; ReactJS; SQL Server",Yes,Freelance / Contractor,Consumer Products,5-9 employees,0,I love my job,A couple times a week,Cats,,,,
31802,Denmark,20-24,Male,Developer; Engineer; Programmer,Front-end web developer,Front-end web developer,3.5,55000,AngularJS; C#; JavaScript; Node.js; PHP; Python; SQL; WordPress,iOS; MongoDB; ReactJS; Swift,Yes,Employed full-time,Internet,20-99 employees,3,I'm somewhat satisfied with my job,Multiple times a day,Other (please specify),Star Wars,Agree completely,Disagree completely,Poor team dynamics; Corporate policies; Non-technical management; Unspecific requirements
31803,United Kingdom,50-59,Male,Developer; Programmer; Sr. Developer,Desktop developer,Desktop developer,13,75000,C#; Java,C#; Java,No,Employed full-time,Finance / Banking,"1,000-4,999 employees",0,I'm somewhat dissatisfied with my job,Multiple times a day,Other (please specify),Star Wars; Star Trek,Agree somewhat,Agree somewhat,Poor team dynamics; Corporate policies; Interacting with stupid people
31804,Netherlands,35-39,Male,Developer; Sr. Developer; Expert; Full-stack Developer,Back-end web developer,Back-end web developer,8,45000,JavaScript; PHP; SQL,Cordova; JavaScript; Redis; Scala; SQL,Yes,Employed full-time,Web Services,20-99 employees,1,I'm somewhat satisfied with my job,Multiple times a day,,,Agree completely,Disagree completely,Poor team dynamics; Poor scheduling; Unrealistic expectations
31805,United States,40-49,Male,Manager; Full-stack Developer; Hacker,"Executive (VP of Eng., CTO, CIO, etc.)","Executive (VP of Eng., CTO, CIO, etc.)",13,195000,"Android; Cloud (AWS, GAE, Azure, etc.); Go; iOS; JavaScript; Node.js; Objective-C; Ruby","Android; Cloud (AWS, GAE, Azure, etc.); Go; iOS; JavaScript; Node.js; Objective-C; Python; R; ReactJS; Ruby; Salesforce; Swift",Yes,Employed full-time,Software Products,20-99 employees,0,I'm somewhat satisfied with my job,Multiple times a day,Cats,Star Wars,Agree completely,Disagree completely,Unrealistic expectations; Changing requirements; Limited resources
31806,Ireland {Republic},40-49,Male,Developer; Engineer; Programmer; Sr. Developer; Ninja; Guru; Expert; Hacker,Embedded application developer,Embedded application developer,13,5000,C; C++; Hadoop; Java; Python; Ruby,C; C++; Java; Python; Ruby,Other (please specify),Unemployed,,,,,Other (please specify),Other (please specify),Star Wars,Agree completely,Disagree completely,Poor team dynamics; Poor scheduling; Poor documentation
31807,India,20-24,Male,Ninja,Full-stack web developer,Full-stack web developer,3.5,5000,Java; JavaScript,Java; JavaScript; LAMP; MongoDB; Node.js; PHP; SQL; SQL Server,No,Employed full-time,Finance / Banking,"10,000+ employees",0,I'm somewhat dissatisfied with my job,Multiple times a day,Dogs,Star Wars; Star Trek,Agree completely,Disagree completely,Unrealistic expectations; Corporate policies; Interacting with non-technical people; Interacting with stupid people; Changing requirements; Trying to be nice
31808,United States,40-49,Male,Developer; Engineer; Programmer; Sr. Developer,Quality Assurance,Quality Assurance,13,105000,C#; SQL Server,F#,No,Employed full-time,Software Products,500-999 employees,0,I love my job,Multiple times a day,Other (please specify),Star Wars,Agree completely,Disagree completely,Poor scheduling; Poor documentation
31809,Germany,20-24,Male,Developer; Engineer; Programmer,Desktop developer,Desktop developer,0.5,45000,C#; Java; SQL; SQL Server,C#; SQL,Yes,Employed full-time,Finance / Banking,100-499 employees,1,I love my job,A couple times a week,Dogs,Star Wars,Agree completely,Disagree completely,Poor team dynamics; Fragile code base; Unrealistic expectations; Poor documentation; Non-technical management; Unspecific requirements
31811,France,35-39,Male,Programmer; Sr. Developer; Full-stack Developer,Full-stack web developer,Full-stack web developer,13,45000,AngularJS; JavaScript; Ruby,AngularJS; JavaScript; Ruby,No,Employed full-time,Government,"5,000-9,999 employees",1,I'm somewhat satisfied with my job,Multiple times a day,Cats,Star Trek,Neutral,Agree somewhat,Corporate policies; Non-technical management; Interacting with stupid people
31812,Romania,25-29,Male,Developer,Back-end web developer,Back-end web developer,3.5,15000,C#; SQL; SQL Server,"Android; Cloud (AWS, GAE, Azure, etc.); iOS; JavaScript; MongoDB; Swift; Windows Phone",No,Employed full-time,Software Products,"1,000-4,999 employees",3,I'm somewhat satisfied with my job,Once a day,Dogs,Star Trek,Agree completely,Disagree somewhat,Poor documentation; Poor infrastructure or equipment; Changing requirements; Unspecific requirements
31814,Mexico,25-29,Male,Programmer; Rockstar,Full-stack web developer,Full-stack web developer,1.5,5000,Android; C++; C#; PHP; SQL Server; Visual Basic,JavaScript; MongoDB; Node.js; Python; Ruby; Swift,Yes,Employed part-time,Software Products,20-99 employees,1,I love my job,Once a day,Other (please specify),,Agree completely,Agree completely,Interacting with non-technical people; Interacting with stupid people; Trying to be nice
31815,Switzerland,50-59,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Expert,Desktop developer,Desktop developer,13,145000,Android; C; C++; iOS; Java; JavaScript; MongoDB; Objective-C; PHP; Python; SQL; SQL Server; Swift; WordPress,Android; C; C++; iOS; MongoDB; SQL,No,Employed full-time,Other (please specify),1-4 employees,1,I love my job,Once a day,Dogs,,Agree completely,Disagree completely,Poor team dynamics; Inefficient development processes; Fragile code base; Poor scheduling; Unrealistic expectations; Poor documentation; Corporate policies; Outdated technologies; Interacting with stupid people; Unspecific requirements
31817,Germany,30-34,Male,Developer; Programmer,Enterprise level services developer,Enterprise level services developer,8,35000,Java; JavaScript; Node.js; SQL,Java; JavaScript; Node.js; SQL,Yes,Employed full-time,Finance / Banking,100-499 employees,2,I'm somewhat satisfied with my job,Multiple times a day,Cats,Star Wars; Star Trek,Agree completely,Disagree completely,Poor documentation; Outdated technologies; Unspecific requirements
31819,Norway,25-29,Male,Developer; Sr. Developer; Full-stack Developer,Full-stack web developer,Full-stack web developer,3.5,75000,AngularJS; Java; JavaScript; MongoDB; Node.js; Scala,AngularJS; Scala,Yes,Employed full-time,Defense,"10,000+ employees",0,I'm somewhat satisfied with my job,Multiple times a day,Dogs,Star Wars,Agree somewhat,Disagree completely,Poor team dynamics; Fragile code base; Corporate policies; Outdated technologies; Non-technical management
31820,Germany,25-29,Male,Developer; Engineer,Back-end web developer,Back-end web developer,3.5,65000,Ruby,Go; Java,,Employed full-time,Consulting,"1,000-4,999 employees","I am not on a ""team""",I'm somewhat satisfied with my job,Multiple times a day,Dogs,Star Trek,Agree completely,Disagree completely,Poor team dynamics; Fragile code base; Interacting with stupid people
31821,Poland,30-34,Male,Engineer,Mobile developer - Android,"Mobile Dev (Android, iOS, WP & Multi-Platform)",1.5,15000,Android; AngularJS; Cordova; Java; JavaScript; MongoDB; Node.js,C++; C#,Yes,Employed full-time,Consumer Products,"1,000-4,999 employees",1,I'm somewhat satisfied with my job,A few times a month,Cats,Star Trek,Agree completely,Disagree completely,Corporate policies; Non-technical management
31822,United Kingdom,25-29,Male,Developer; Engineer; Programmer; Sr. Developer; Ninja; Guru; Full-stack Developer,Full-stack web developer,Full-stack web developer,8,45000,"Cloud (AWS, GAE, Azure, etc.); JavaScript; PHP; Redis; SQL; SQL Server; Visual Basic","Android; Arduino / Raspberry Pi; Cloud (AWS, GAE, Azure, etc.); JavaScript; PHP; Redis; SQL; SQL Server; Visual Basic",Other (please specify),Employed full-time,Other (please specify),"10,000+ employees",2,I love my job,Multiple times a day,Cats,Star Wars; Star Trek,Agree completely,Disagree completely,Inefficient development processes; Fragile code base; Unspecific requirements
31823,Macedonia,20-24,Male,Developer; Programmer; Guru; Full-stack Developer,Full-stack web developer,Full-stack web developer,3.5,5000,AngularJS; C#; Cordova; Java; JavaScript; MongoDB; Node.js; ReactJS; SQL; Windows Phone,AngularJS; C#; JavaScript; MongoDB; Node.js; ReactJS; SQL,Yes,Employed full-time,Other (please specify),20-99 employees,2,I'm somewhat satisfied with my job,Multiple times a day,Dogs,,Agree completely,Agree completely,Outdated technologies; Interacting with stupid people; Changing requirements
31824,Poland,35-39,Male,Developer; Engineer; Programmer; Sr. Developer,Back-end web developer,Back-end web developer,13,25000,LAMP; PHP; Redis; WordPress,AngularJS; MATLAB; PHP; Python; Redis,No,Employed full-time,Internet,20-99 employees,0,I'm somewhat satisfied with my job,Once a day,Cats,Star Wars,Agree completely,Neutral,Inefficient development processes; Fragile code base; Unrealistic expectations; Poor documentation; Outdated technologies; Interacting with stupid people
31825,India,20-24,Male,Developer; Programmer; Rockstar; Full-stack Developer,Full-stack web developer,Full-stack web developer,1.5,5000,C++; PHP; Python; SQL,AngularJS; C++; Python,No,I'm a student,,,,,Once a day,Cats,Star Wars,Agree completely,Neutral,Fragile code base; Poor documentation; Limited resources
31826,Italy,25-29,Male,Developer; Programmer,Mobile developer - Android,"Mobile Dev (Android, iOS, WP & Multi-Platform)",3.5,15000,Android; C; C++; Java; JavaScript; PHP; SQL,Android; Java; JavaScript; PHP; SQL,No,Employed full-time,Software Products,5-9 employees,0,I love my job,Once a day,Dogs,Star Wars,Agree completely,Disagree somewhat,Poor scheduling; Non-technical management; Changing requirements
31827,Germany,25-29,Female,Developer; Programmer; Ninja,Mobile developer - Android,"Mobile Dev (Android, iOS, WP & Multi-Platform)",3.5,5000,Android; C#; Java; Objective-C; R; Ruby; Visual Basic,Android; iOS; JavaScript; Objective-C; Ruby,No,I'm a student,,,,,Multiple times a day,Other (please specify),Star Wars,Agree somewhat,Disagree completely,Inefficient development processes; Unrealistic expectations; Interacting with stupid people
31828,Sweden,20-24,Male,Developer; Programmer,Mobile developer - Android,"Mobile Dev (Android, iOS, WP & Multi-Platform)",3.5,45000,C#; JavaScript,AngularJS,Yes,Employed full-time,Software Products,500-999 employees,1,I love my job,Multiple times a day,Dogs,Star Wars,Agree completely,Neutral,Inefficient development processes; Unspecific requirements
31829,United States,40-49,Female,Developer,Business intelligence or data warehousing expert,Business intelligence or data warehousing expert,8,75000,SQL; SQL Server; Visual Basic,"C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; SQL; SQL Server; Visual Basic",Yes,Employed full-time,Healthcare,"5,000-9,999 employees",4,I love my job,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",Cats,Star Trek,Agree completely,Disagree completely,Poor documentation; Interacting with stupid people; Trying to be nice
31831,Canada,20-24,Male,Developer; Programmer; Full-stack Developer,Full-stack web developer,Full-stack web developer,1.5,75000,"Android; Arduino / Raspberry Pi; AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; MongoDB; Node.js; PHP; ReactJS; SQL",Android; Arduino / Raspberry Pi; C#; Go; Java; JavaScript; PHP; ReactJS; Ruby; SQL,Yes,Employed full-time,Gaming,20-99 employees,0,I love my job,Multiple times a day,Dogs,Star Wars,Agree completely,Agree completely,Fragile code base; Unrealistic expectations; Outdated technologies
31833,Poland,25-29,Male,Developer; Programmer,Desktop developer,Desktop developer,3.5,25000,"C; C++; C#; Cloud (AWS, GAE, Azure, etc.); SQL Server","C#; Cloud (AWS, GAE, Azure, etc.); SQL Server",Yes,Employed part-time,Consulting,10-19 employees,1,I love my job,Once a day,Cats,Star Wars,Agree completely,Disagree completely,Inefficient development processes; Non-technical management; Limited resources
31834,Germany,40-49,Male,Sr. Developer,Embedded application developer,Embedded application developer,13,,C++,C++,Other (please specify),Employed part-time,Other (please specify),100-499 employees,3,I love my job,Multiple times a day,Cats,Star Wars,Agree somewhat,Disagree completely,Unrealistic expectations; Non-technical management; Limited resources
31837,Russian Federation,30-34,Male,Developer; Programmer; Ninja,Front-end web developer,Front-end web developer,8,,,,,,,,,,,,,,,
31839,Finland,25-29,Male,Developer; Engineer; Programmer,Back-end web developer,Back-end web developer,3.5,45000,Java; SQL; SQL Server,Java; JavaScript; SQL; SQL Server,Other (please specify),Employed full-time,Consulting,"1,000-4,999 employees",8,I love my job,A couple times a week,Cats,Star Wars,Agree somewhat,Agree completely,Poor scheduling; Corporate policies; Limited resources
31840,Denmark,< 20,Male,Developer; Engineer; Programmer; Hacker,Back-end web developer,Back-end web developer,8,,C; C++; Java; JavaScript; PHP,C; C++; Java; JavaScript; SQL; SQL Server,Yes,Prefer not to disclose,Foundation / Non-Profit,I am not part of a company,0,I love my job,A few times a month,Dogs,Star Wars,Agree completely,Neutral,Poor team dynamics; Inefficient development processes; Fragile code base; Poor documentation
31843,Switzerland,25-29,Male,Engineer,Developer with a statistics or mathematics background,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",3.5,,Android; AngularJS; C; C++; C#; Hadoop; Java; JavaScript; Matlab; Redis; Spark; SQL; SQL Server; Visual Basic,AngularJS; C; C++; Java; MongoDB; Python; SQL,No,I'm a student,,,,,Multiple times a day,Cats,Star Wars,Agree completely,Agree somewhat,Poor team dynamics; Inefficient development processes; Fragile code base; Poor scheduling; Poor documentation; Outdated technologies; Interacting with non-technical people; Limited resources
31844,Romania,20-24,Male,Developer; Programmer,Machine learning developer,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",3.5,,Android; C; C++; C#; Haskell; Java; JavaScript; Matlab; MongoDB; PHP; R; SQL,C; C++; Hadoop; Haskell; Java; MATLAB; MongoDB; Python; R,Yes,I'm a student,,,,,Once a day,Other (please specify),Star Wars,Agree completely,Disagree somewhat,Poor scheduling; Outdated technologies; Non-technical management
31845,United Kingdom,25-29,Male,Developer; Programmer; Sr. Developer,Back-end web developer,Back-end web developer,3.5,55000,C#,F#; Haskell,No,Employed full-time,Web Services,20-99 employees,0,I'm somewhat satisfied with my job,Multiple times a day,Cats,Star Wars,Agree completely,Disagree somewhat,Inefficient development processes; Fragile code base; Poor documentation; Changing requirements
31846,India,30-34,Male,Full-stack Developer,Front-end web developer,Front-end web developer,13,35000,JavaScript; PHP; WordPress,AngularJS; CoffeeScript; Java; Node.js; ReactJS; Salesforce,No,Employed full-time,,,,,,,,,,
31850,United States,25-29,Male,Developer; Programmer; Full-stack Developer,Full-stack web developer,Full-stack web developer,3.5,75000,Java; JavaScript; PHP; SQL,Android; AngularJS; Node.js,Yes,Employed full-time,Telecommunications,"10,000+ employees",1,I'm somewhat satisfied with my job,A couple times a week,Cats,Star Wars,Agree completely,Disagree somewhat,Poor team dynamics; Inefficient development processes; Unspecific requirements
31851,Germany,20-24,Male,Developer,Back-end web developer,Back-end web developer,1.5,25000,C++; C#; Java,C++; Clojure,No,Employed part-time,Web Services,10-19 employees,0,I'm neither satisfied nor dissatisfied,Multiple times a day,Cats,Star Wars,Agree completely,Neutral,Fragile code base; Poor infrastructure or equipment; Unspecific requirements
31852,United States,25-29,Male,Developer; Programmer,Front-end web developer,Front-end web developer,3.5,55000,LAMP; PHP; WordPress,C++; Perl,Yes,Employed full-time,Web Services,5-9 employees,1,I love my job,Multiple times a day,Dogs,,Agree completely,Disagree completely,Inefficient development processes; Fragile code base; Unrealistic expectations; Poor documentation; Outdated technologies; Changing requirements
31853,Austria,25-29,Male,Developer; Engineer; Programmer,Back-end web developer,Back-end web developer,8,35000,C#; Java,AngularJS; Java,No,Employed part-time,Internet,100-499 employees,2,I'm somewhat dissatisfied with my job,A couple times a week,Dogs,Star Wars,Agree somewhat,Disagree completely,Poor team dynamics; Unrealistic expectations; Interacting with non-technical people
31856,Poland,20-24,Male,Developer; Engineer; Programmer,Desktop developer,Desktop developer,3.5,,Java; SQL,Haskell; Java; Python; R; Scala,No,Employed full-time,Software Products,"1,000-4,999 employees",0,I'm somewhat satisfied with my job,Multiple times a day,Dogs,,,,
31858,Italy,30-34,Male,Developer; Engineer; Programmer,Desktop developer,Desktop developer,8,15000,SQL; SQL Server; Visual Basic,C; Java,No,Employed full-time,Consulting,20-99 employees,3,I'm somewhat satisfied with my job,A couple times a week,Cats,,Neutral,Disagree completely,Inefficient development processes; Fragile code base; Outdated technologies
31859,Morocco,20-24,Male,Developer,Full-stack web developer,Full-stack web developer,1.5,15000,Android; AngularJS; C; C++; C#; Cordova; Java; JavaScript; MongoDB; Node.js; PHP; Python; Ruby; SQL; SQL Server; Visual Basic; WordPress,iOS; Java,Yes,Employed full-time,Software Products,5-9 employees,2,I'm somewhat satisfied with my job,Multiple times a day,Cats,Star Wars,Agree completely,Agree completely,Poor team dynamics; Fragile code base; Poor documentation; Non-technical management; Interacting with non-technical people; Limited resources
31861,Poland,30-34,Male,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,Back-end web developer,Back-end web developer,8,35000,Android; AngularJS; Java; Node.js; R; Ruby,Android; AngularJS; iOS; Java; Python; Ruby,Yes,Employed full-time,Software Products,100-499 employees,0,I'm somewhat satisfied with my job,Multiple times a day,Dogs,Star Wars; Star Trek,Agree somewhat,Agree completely,Poor team dynamics; Interacting with stupid people; Changing requirements
31863,United States,30-34,Male,Developer; Engineer; Sr. Developer; Full-stack Developer,Full-stack web developer,Full-stack web developer,8,175000,C#; CoffeeScript; JavaScript; SQL; SQL Server,C#; JavaScript; SQL; SQL Server; Swift,Yes,Employed full-time,Finance / Banking,"1,000-4,999 employees",0,I'm neither satisfied nor dissatisfied,Multiple times a day,Dogs,Star Wars,Agree somewhat,Disagree completely,Poor scheduling; Unrealistic expectations; Poor documentation; Non-technical management; Changing requirements; Unspecific requirements; Trying to be nice
31864,United States,25-29,Male,Engineer; Programmer,Full-stack web developer,Full-stack web developer,3.5,65000,AngularJS; Java; JavaScript; SQL,Android; AngularJS; Java; JavaScript; MongoDB; Node.js; SQL,Yes,Employed full-time,Healthcare,I am not sure,0,I love my job,Multiple times a day,Cats,Star Wars,Agree completely,Disagree completely,Inefficient development processes; Fragile code base; Unrealistic expectations; Poor documentation; Outdated technologies; Changing requirements; Unspecific requirements
31865,Poland,20-24,Male,Developer; Programmer; Ninja; Full-stack Developer,Full-stack web developer,Full-stack web developer,1.5,5000,JavaScript; Python,Python,Yes,Employed part-time,Web Services,1-4 employees,0,I'm somewhat satisfied with my job,Multiple times a day,Cats,Star Wars,Agree completely,Agree completely,Poor team dynamics
31867,Poland,25-29,Male,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,Full-stack web developer,Full-stack web developer,3.5,,Android; Arduino / Raspberry Pi; AngularJS; C#; Java; JavaScript; Node.js; PHP; Redis; SQL; WordPress,"AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; Node.js; PHP; SQL",No,Other (please specify),Consulting,100-499 employees,0,I'm neither satisfied nor dissatisfied,Multiple times a day,Dogs,,Agree completely,Disagree completely,Poor team dynamics; Inefficient development processes; Poor documentation; Corporate policies; Non-technical management; Changing requirements; Limited resources
31869,Ethiopia,40-49,Male,Engineer; Manager; Rockstar; Full-stack Developer,Full-stack web developer,Full-stack web developer,8,105000,Arduino / Raspberry Pi; C; JavaScript; Ruby,"Arduino / Raspberry Pi; AngularJS; Cloud (AWS, GAE, Azure, etc.); iOS",Other (please specify),Employed full-time,Internet,"1,000-4,999 employees",1,I'm somewhat satisfied with my job,Multiple times a day,Cats,Star Wars; Star Trek,Agree completely,Disagree somewhat,Unrealistic expectations; Corporate policies
31873,France,40-49,Male,Engineer; Sr. Developer,Back-end web developer,Back-end web developer,13,95000,Java,Go; Java,No,Employed full-time,Other (please specify),100-499 employees,1,I love my job,Multiple times a day,Cats,Star Wars; Star Trek,Agree somewhat,Disagree completely,Unrealistic expectations; Unspecific requirements
31874,Canada,40-49,Male,Developer; Programmer; Sr. Developer; Guru; Expert; Hacker,Embedded application developer,Embedded application developer,13,105000,C,C,Other (please specify),Employed full-time,Telecommunications,"10,000+ employees",1,I'm somewhat satisfied with my job,Once a day,Dogs,Star Trek,Agree completely,Disagree completely,
31876,Hungary,25-29,Male,Developer; Engineer; Programmer,Full-stack web developer,Full-stack web developer,3.5,25000,C#; JavaScript; SQL,Arduino / Raspberry Pi; C#; Windows Phone,Yes,Employed full-time,Internet,20-99 employees,2,I love my job,Multiple times a day,,Star Wars,Agree completely,Neutral,Interacting with non-technical people; Trying to be nice
31879,Germany,25-29,Male,Developer,Full-stack web developer,Full-stack web developer,3.5,55000,"C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; SQL; SQL Server; WordPress",Android; AngularJS; C#; JavaScript; Node.js; Python; R; SharePoint,No,Employed full-time,Healthcare,"10,000+ employees",0,I'm somewhat satisfied with my job,A couple times a week,Cats,Star Wars,Agree completely,Disagree somewhat,Poor documentation; Unspecific requirements; Limited resources
31881,Turkey,20-24,Male,Developer; Engineer; Programmer; Sr. Developer; Ninja,Back-end web developer,Back-end web developer,3.5,15000,JavaScript; LAMP; MongoDB; Node.js; PHP; Redis; Ruby; SQL,Cassandra; JavaScript; MongoDB; Node.js; PHP; Python; ReactJS; Redis; Ruby; SQL,,Employed full-time,Software Products,10-19 employees,2,I love my job,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",Dogs,Star Wars,,,
31882,Denmark,30-34,Male,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,Full-stack web developer,Full-stack web developer,8,75000,AngularJS; C#; JavaScript; SQL,Android; AngularJS; C#; iOS; Ruby; Windows Phone,Yes,Employed full-time,Government,"1,000-4,999 employees",1,I'm neither satisfied nor dissatisfied,Multiple times a day,Dogs,Star Wars; Star Trek,Agree somewhat,Neutral,Inefficient development processes; Outdated technologies; Poor infrastructure or equipment
31883,Poland,20-24,Male,Developer; Programmer; Ninja,Mobile developer - Android,"Mobile Dev (Android, iOS, WP & Multi-Platform)",8,,Android; C#; Java; SQL,Android; C#; Java; JavaScript; Node.js; PHP; Scala; SQL,Other (please specify),Unemployed,,,,,A couple times a week,Cats,,,,
